,index,title,stops,ratingValue,ratingCount,reviewCount,могилёвская,первомайская,площадь победы,площадь якуба коласа,грушевка,восток,автозаводская,московская,партизанская,спортивная,пушкинская,немига,петровщина,михалово,борисовский тракт,малиновка,каменная горка,вокзальная,институт культуры,академия наук,тракторный завод,парк челюскинцев,юбилейная площадь,фрунзенская,молодёжная,площадь ленина,октябрьская,площадь франтишка богушевича,уручье,кунцевщина,купаловская,пролетарская,ковальская слобода,concert hall,sportcenter,fallback services,fast food,cafe,supermarket,bars,hotels,sushi,gasstation,spa,museum,currency exchange,mobile phones,malls,confectionary,restaurants,fallback fun,industrial enterprise,fitness,software,flower shop,hypermarket,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,instagram,facebook,viber,ok,twitter,youtube,telegram,whatsapp,vkontakte,lat,lon
1114,1201,Мята Lounge,162.191,4.0,41,18,14777.209375102795,3123.0846049477864,4561.819455005272,5351.390827016318,3250.8059450307874,12842.285465450734,11683.299885891065,10249.44867837864,9758.86832339224,7387.516392906125,5840.523350850567,2445.4138674488468,6774.374265495905,5200.235795510314,14621.013946222925,8217.284550283059,11833.124054287893,743.8354044956707,340.35206940215943,7085.481807924657,8054.859283608197,8931.621611187413,2069.516763165158,2091.7806332191635,3032.08380079345,1193.0768516526437,2559.524629233788,1307.1363102947744,16998.841403245595,10229.690435461762,2577.9675900877864,4749.477842014547,1016.7793739098843,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,12,12,3,2748.6641904387434,0,1,0,0,0,0,0,0,1,27.543135,53.884092
1115,1202,Malina Lounge,143.489,4.199999809265137,31,14,25312.39660757853,14025.47710970061,15218.50996568618,15930.637392373272,7839.366752942746,23642.73893579875,22305.240345560935,21017.67070350438,20453.842972621052,5849.895940727672,7194.001718073269,12682.47909054374,4219.927857730592,5738.656436785571,25437.896178432726,3383.753526951804,4447.64417420571,11537.529208013924,10612.631321748599,17747.397748545915,18931.806926377987,19671.67997817279,11259.41425596701,11333.845585956977,9587.33417032355,11706.99497865892,13181.931524263142,10798.572347719659,27824.633465262512,4350.662467245616,13201.19905683755,15656.369561221838,11563.286177318403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,16,16,16,16,16,15,0,13378.383579185582,1,0,0,0,0,0,0,0,0,27.446936,53.862545
1116,1203,Батискаф,63.2934,2.4000000953674316,387,96,22803.809461664205,11682.074608510095,12979.160732533464,13720.091961187927,5651.831588743441,21373.37783190521,19810.50467597826,18760.846160148973,17973.73292967027,4992.307978069029,5816.657174992061,10489.168505982138,1785.0973157847056,3523.3427406627225,23160.792622151923,1069.040744317101,5798.009103591703,9215.517603005273,8270.113512256981,15522.89554842049,16506.395057554717,17424.386377288523,9135.352573607133,9209.398862215821,7621.282116744059,9434.281040623026,10927.228174327185,8585.192918593773,25543.515377569838,4957.290097837171,10946.629820052327,13260.93699702261,9137.844632771104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,14,14,14,14,16,15,0,11125.14440968723,1,1,0,0,0,0,0,0,1,27.469475,53.859228
1117,1204,Пекарная лавка,218.165,4.400000095367432,18,8,7240.449754512108,10088.923072024782,8846.916113411256,8184.292075689713,16211.369942962128,615.2929328550699,6170.345658344716,3088.921644375112,6186.350938440322,19490.06044467062,17741.780947897787,11405.993174521225,19971.065370479093,18312.033411052038,1436.3689801743276,21417.269918823764,24112.33233100937,12539.582089614694,13487.469138440983,6374.832399793902,5978.863464726478,4432.674067248773,12884.579959186374,12811.743882615801,14711.136784101009,12341.321021271671,10867.150493013874,13258.379825817246,3792.2420382237447,22503.59630536312,10847.94602026619,8675.188641493112,12760.290819714683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,12,12,12,12,12,16,10671.429991088797,1,0,0,0,0,0,0,0,0,27.654249,53.931025
1118,1205,Кофта,145.021,4.699999809265137,42,20,7044.448345130345,10055.616116305902,8841.172991165346,8189.321861569695,16196.902516842974,763.9636059211228,5983.284486140454,3113.3051488054634,6028.85960391627,19506.53416894909,17758.006488984935,11401.879604069658,19944.279663839094,18293.271574763017,1515.7673218138264,21381.830313786748,24131.628274908053,12513.776563215548,13459.405354022982,6385.879503592308,5875.171279710993,4447.699908630305,12884.617069090871,12812.027520370397,14717.362959180447,12323.164557592943,10853.593269075078,13246.902231322627,3833.7899105285433,22521.009786751125,10834.44278695957,8619.446180483636,12715.821581179047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,12,12,12,11,9,10658.454857013276,1,0,1,0,0,0,0,0,0,27.654591,53.92906
1119,1206,Knok Knok,250.405,4.5,27,15,7234.170382570405,10059.27180789077,8818.189368866228,8156.072935483232,16182.323940252754,601.8740279588377,6152.147098922712,3061.609274512973,6161.612714783458,19462.56033049089,17714.260108355185,11377.360458767536,19941.610715016337,18282.834602421226,1466.3694948972602,21387.591703160757,24085.01876456649,12510.140016666914,13457.96510316018,6346.902602722669,5949.680945706036,4404.899188337912,12856.151497308636,12783.327043074598,14683.033074455776,12312.126163032117,10838.117681927237,13229.441117806371,3821.9303230456526,22476.16161237194,10818.915171753675,8645.2020164921,12730.429605536214,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,16,10642.418490019723,1,0,0,0,0,0,0,0,0,27.654016,53.930872
1120,1207,Для Своих,107.87,4.199999809265137,6,3,7187.434203592576,10176.741029358875,8941.99102586544,8281.68963894719,16304.520985613188,715.7038529084457,6161.584307952356,3189.315464677468,6210.803903270282,19589.848079433188,17841.510888963247,11501.528753360035,20060.97291636263,18404.107407619107,1362.0925129233005,21504.653537835795,24212.630601254852,12629.650209900054,13576.919957590957,6473.317907889268,6038.368798618496,4531.7047501482,12981.069122937433,12908.28485882829,14808.948306476957,12433.454661146425,10960.4191607397,13352.222862998442,3705.514995305532,22603.566318322286,10941.227591618226,8755.566213969072,12844.691204178007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,11,11,11,8,13,10764.83766807148,1,0,0,0,0,0,0,0,0,27.655175,53.930793
1121,1208,PilliGreen.by,248.018,4.099999904632568,23,13,7236.23091609387,10060.061934910307,8818.69111719877,8156.460215398198,16182.90889672902,600.6473250547481,6154.300008185561,3061.82195052084,6163.574469007808,19462.80922064789,17714.51267531373,11377.839828889451,19942.32341759689,18283.46370656201,1465.2454815917483,21388.394033287073,24085.234798165187,12510.848122059959,13458.695791003453,6347.230964291568,5951.179036517307,4405.197005082777,12856.584247748573,12783.757218128014,14683.396987565284,12312.753947626365,10838.698811757013,13229.996913117937,3821.122637811214,22476.39889273315,10819.495758988447,8646.225109846486,12731.331099043304,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,13,13,13,13,13,16,10642.993754949635,1,1,0,0,0,0,0,0,0,27.654016,53.930894
1122,1209,Пиво Раки,252.184,4.099999904632568,17,5,7302.842310582108,10227.231965425082,8976.696192846272,8310.125614423858,16343.706607956132,670.4626035359521,6283.882408802831,3209.0310410486313,6323.653583589879,19610.343005410163,17862.23316290659,11534.939894204208,20107.19545335717,18445.720804627523,1291.4546747595698,21555.812596529395,24231.245226121227,12675.640419566627,13624.14697168644,6498.6370480600235,6126.841606795145,4555.615427651372,13011.876848082306,12938.951382318612,14835.910457940257,12475.030932571262,10999.445664469482,13389.82354657475,3654.048740130353,22623.382274616306,10980.224531484426,8818.72073880007,12901.275098816954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,12,10803.544539740764,0,0,0,0,0,0,0,0,0,27.655231,53.932037
1123,1210,Пышечная,293.582,4.199999809265137,5,3,7306.292149874973,10030.408418883275,8779.359613436654,8113.585146423885,16146.144321441569,524.761365412919,6203.464434633364,3014.2112553221996,6191.522970560897,19415.692116299877,17667.51131671547,11337.74046148536,19909.82764126045,18248.14294138687,1484.4368838732364,21359.03559533347,24037.161334339493,12478.270380868507,13426.885058485756,6302.656114591117,5951.2593002643725,4359.861658053247,12815.005967514895,12742.10028133353,14639.6967202036,12277.45476061005,10801.882468061547,13192.313690477664,3851.1060004084648,22428.93562918023,10782.66201361594,8625.317435190103,12705.675293979315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,14,10605.989327331381,1,0,0,0,0,0,0,0,0,27.653531,53.931461
1124,1211,Beermats,267.897,4.199999809265137,4,3,7295.053595932866,10086.984809716696,8837.42398683974,8171.926676236424,16203.925743463597,570.8938903087719,6217.520402468565,3072.664737115322,6222.488920730011,19474.145366027155,17725.96526604286,11395.88311913978,19966.962510112233,18305.728443760487,1430.046926721919,21415.573671597744,24095.600811010987,12535.408849483272,13483.888687758767,6361.071031177092,5997.885803102445,4418.294928007535,12873.270343941982,12800.370196461145,14698.084684656174,12335.029207576954,10859.662522182338,13250.205566699618,3794.3159754541502,22487.38553263353,10840.444271787457,8679.74120792759,12761.368956201184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,15,10663.793048412508,1,0,0,0,0,0,0,0,0,27.654052,53.931535
1125,1212,Васильки,314.544,4.300000190734863,347,164,7559.585158086611,9866.561001038885,8580.737212363807,7902.599988172954,15954.786376592368,215.61138853577293,6360.063098584345,2792.9586121658904,6258.0592018238485,19187.626319446244,17439.989951360698,11135.42549444959,19733.414130324498,18061.697695363546,1644.9687446739852,21193.922375910115,23805.552659101897,12302.81619348472,13253.994961711483,6086.791921144244,5905.370853325716,4143.593333323911,12607.076401570966,12533.907786170364,14423.97511514669,12092.14961523264,10611.525347102515,12998.188481320836,4031.231323053266,22199.488289514793,10592.248411500368,8495.030399190597,12555.706529520252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,19,10415.018834539596,1,1,0,0,0,0,0,0,1,27.651265,53.933291
1126,1213,Pizza Mia,267.897,4.0,15,5,7295.053595932866,10086.984809716696,8837.42398683974,8171.926676236424,16203.925743463597,570.8938903087719,6217.520402468565,3072.664737115322,6222.488920730011,19474.145366027155,17725.96526604286,11395.88311913978,19966.962510112233,18305.728443760487,1430.046926721919,21415.573671597744,24095.600811010987,12535.408849483272,13483.888687758767,6361.071031177092,5997.885803102445,4418.294928007535,12873.270343941982,12800.370196461145,14698.084684656174,12335.029207576954,10859.662522182338,13250.205566699618,3794.3159754541502,22487.38553263353,10840.444271787457,8679.74120792759,12761.368956201184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,10,10,10,10,10,15,10663.793048412508,1,0,0,0,0,0,0,0,0,27.654052,53.931535
1127,1214,Хинкальня,345.094,4.199999809265137,37,27,7550.695434189953,9901.546526194683,8616.911117260763,7939.047393681996,15990.80143126284,246.8524059795266,6366.3763943429585,2829.4928946661003,6275.090138453304,19224.304955724067,17476.665003316335,11171.70871951252,19768.9550301706,18097.571184138527,1609.2064356747421,21229.034080535388,23842.24489950247,12338.287496938372,13289.377042854621,6123.309465443282,5932.821591106188,4180.087204011465,12643.487493676872,12570.32386090851,14460.525594294826,12127.961193586041,10647.4842597586,13034.270568890066,3995.266756707804,22236.173901721984,10628.20887492235,8528.34889268022,12590.102439434362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,19,10450.994591971737,1,0,0,0,0,0,0,0,0,27.651593,53.933328
1128,1217,Корица,259.141,4.099999904632568,14,8,11072.053935254517,3313.9194389035465,4896.33496207665,5530.408919449016,7243.255941316073,11044.705921383855,8097.7398623821255,8784.91262990124,6327.037283175385,11524.988466913925,10042.711013195569,4973.0727163826405,10032.133393794455,8838.733568913092,12665.500565229648,11104.655571291056,15818.523233327776,4146.820846041153,4545.49074188189,6486.173892959693,5316.662737475771,7732.31092475448,5780.091167308307,5758.21796924899,7214.6541356390035,4493.710687030621,4345.296368213229,5325.7877546336085,14915.398429785871,14251.293171888521,4345.947971830842,3089.7817690859274,3218.6428047529603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,13,13,13,13,13,0,4357.207651119363,0,0,0,0,0,0,0,0,0,27.574857,53.860646
1129,1218,Nravizza pizza,80.4077,3.9000000953674316,8,5,11454.335329988691,3309.710978391571,4967.333004986001,5635.069358152309,6901.795013967072,11359.808420581317,8481.701565337074,9068.404097971079,6708.57497307638,11193.457603918236,9729.694478063988,4844.799048120101,9651.977733250824,8471.03062097029,12993.987039496182,10720.722501627455,15464.234556273406,3906.2744344777907,4247.685256645055,6679.466384634904,5663.45348355469,7988.783470265298,5567.6626462623035,5549.85999886737,6943.644623309445,4280.9647111012555,4253.468230801425,5073.914597104111,15254.540902805267,13901.525859869977,4255.798493309824,3289.4091035100246,2918.444932621608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,1,4282.509165512461,0,0,0,0,0,0,0,0,0,27.571425,53.860258
1130,1219,Кафе,443.969,4.0,4,2,10695.637581687048,4348.66799540577,5863.44297693432,6453.7431113253215,8020.508059712272,11407.10999559485,7837.867998837266,9286.675803640754,6206.628465436678,12329.373227683003,10903.810457807444,6029.95983786548,10537.28373705967,9476.153204469587,12956.663506429588,11487.048929689652,16523.80135864586,5138.3902402213635,5451.41222580468,7252.934789750388,5569.562311544815,8329.862761855275,6798.461960775578,6779.834343883737,8164.308311737826,5511.418865536895,5403.611805874703,6303.683185589839,15141.430342457768,14980.347888845814,5404.145697096767,3897.2264487884368,4125.253327402202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8,8,8,0,5413.532340868667,0,0,0,0,0,0,0,0,0,27.578676,53.85082
1131,1220,Домик сторожа,481.244,0.0,0,1,10852.17995463959,4130.220525530142,5674.255406392777,6280.36843200969,7783.459981049864,11395.456594781712,7967.113639747617,9237.44442131387,6302.068574458142,12090.254665014596,10658.036020569187,5786.327779068789,10342.855941095173,9259.409780104093,12963.79096609642,11315.42174137803,16298.862653031008,4884.1942540754535,5200.373642594096,7128.8243235702375,5575.780022144195,8254.187132716072,6545.110921968154,6526.727145413003,7911.183042358308,5258.151058816676,5166.40431507958,6049.52264460764,15165.613695648886,14751.711675666873,5167.275536535904,3754.3136128954966,3873.514960405792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,5179.9079066950835,1,0,0,0,0,0,0,0,0,27.57712,53.852706
1132,1221,Раніца,18.8995,0.0,0,0,8304.660895472694,7410.141954618613,6062.5604079671075,5377.165681384193,13440.91130342856,2364.803343692879,6175.083676528412,268.54825139075564,5301.794033541299,16669.985761221065,14921.795998487383,8613.17020972659,17239.14941950397,15553.104299730601,4163.598103536264,18720.254809284572,21291.96382831175,9815.241820911595,10770.345427758362,3561.1412471376943,4127.548855866562,1617.8804844060976,10082.02282369526,10008.785837082869,11898.617729766322,9587.890527718375,8101.324656443303,10482.279944548125,6549.969076714534,19683.325997749937,8081.988737089803,6159.240126689629,10129.560554154588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,5,7904.173727220891,0,0,0,0,0,0,0,0,0,27.629045,53.928111
1133,1222,Faces,92.9571,4.199999809265137,93,27,8332.493663710025,7316.683257483517,5968.625907756436,5283.929886528103,13346.90420204716,2458.5113421712754,6173.599404187674,179.15117473791113,5272.101859219453,16578.575220390747,14830.33445021491,8519.475912219577,17145.042376968897,15459.024382147587,4257.190678324927,18626.32233997827,21200.965263523158,9721.204106614015,10676.34162756399,3468.3100580937053,4064.9828863114285,1524.9039158224346,9988.685935784948,9915.465375021742,11805.90759460894,9493.775154365248,8007.241280790808,10388.309512781434,6643.663030931287,19592.062992518033,7987.905892338533,6069.6225031028725,10036.664992631497,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,4,7810.09651357652,0,0,0,0,0,0,0,0,1,27.628253,53.927777
1134,1223,Мостик.by,7.69213,3.799999952316284,53,21,8603.450036733711,7110.415093059831,5722.72912346395,5023.9995994902,13101.998899275497,2719.386699716826,6383.988012269829,156.45817187232745,5404.92233265725,16299.895863788435,14552.061747595459,8266.267260543638,16913.031860153485,15217.989744057611,4517.792949349682,18404.678390280205,20919.589051899555,9495.989447919797,10452.679452494427,3204.66107191016,4077.9303005298866,1269.2549183676495,9728.869507852993,9655.415762207056,11538.143826135616,9258.000250216537,7767.740365628238,10142.3250589539,6901.186557601925,19312.343164526108,7748.368121923784,5914.742233590153,9839.790829306881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,14,14,14,14,14,2,7570.179247951159,1,0,0,0,0,0,0,0,0,27.625609,53.928912
1135,1224,Wood Coffee House,308.752,0.0,0,0,8848.10358859813,6679.034139953306,5267.558332379605,4563.5372743889175,12646.069527980115,3182.196351341684,6508.910789390914,574.6820177087153,5401.6496957988065,15836.73307855457,14088.865239340035,7807.503474455482,16463.032828560918,14763.639107151404,4980.216866519299,17960.428680162968,20456.73595717294,9050.779975572179,10008.187156903878,2743.7079310759773,3906.5925051280833,817.7584245002952,9267.893723267996,9194.381471203526,11075.442467875346,8806.875842703828,7315.034257412735,9686.193366952606,7362.795836203224,18849.281201540296,7295.6483879358375,5529.732671256655,9414.030841343349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,2,7117.315079954083,1,0,0,0,0,0,0,0,0,27.621493,53.928217
1136,1225,Ланч-тайм,142.449,0.0,0,0,8058.7653524279585,7786.994030312565,6466.102459904902,5788.042693711404,13842.243056761976,1961.49984419435,6052.849491405889,687.7333116537706,5309.151581642765,17087.338018497652,15339.047043803548,9019.908952002126,17631.7886204115,15951.835786802285,3757.5645428692774,19105.416711331825,21710.056570808116,10204.47052888516,11158.222356636827,3974.414752608419,4302.606961798509,2031.1191183380886,10491.92829706441,10418.813445276914,12312.042839094569,9984.183969393858,8500.366977998168,10884.645771546857,6144.649231581294,20100.961593241347,8481.05970772676,6496.16067679581,10497.623694993787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,1,8303.533107552483,0,0,0,0,0,0,0,0,0,27.632817,53.928137
1137,1226,Салон еды № 1,102.133,4.099999904632568,59,31,8182.818555469485,7688.265682069452,6349.856878285225,5665.642976578324,13727.785880026595,2076.8911607613186,6143.3191057687845,556.3810371390813,5358.847789714668,16957.552292308403,15209.418899642664,8901.162521737338,17523.493398931714,15839.302796982834,3875.448020510182,19001.968608187537,21579.06127119598,10098.299527392628,11052.94115711388,3849.674235539918,4292.179452928407,1906.4150386337353,10370.4462616897,10297.219805586381,12187.122171649544,9873.299771176065,8387.51142291899,10769.381220215377,6261.997924803673,19970.72895763366,8368.183124332214,6418.433605795095,10404.062927325433,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,2,8190.444770088574,0,0,0,0,0,0,0,0,0,27.631585,53.928694
1138,1227,Столовая БГАТУ,264.711,3.0,49,17,8842.932094708221,6547.791635338202,5144.96132412024,4445.974899397575,12524.086945962188,3295.9027900891965,6468.033277870243,672.6442385215177,5327.772909591856,15729.219445338238,13981.102855526955,7687.9134671406155,16337.653542122322,14640.600760628728,5094.786293726887,17832.763439085575,20350.848221623837,8923.351519487003,9880.522789876797,2626.994101688477,3797.5534141784156,691.9102869084073,9150.994926286588,9077.57252847343,10962.128793009711,8681.968977143328,7190.944328240732,9564.343931814168,7478.898401211364,18742.39193024434,7171.565760208581,5394.584241792461,9281.877721400611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,3,6993.310851970442,0,0,0,0,0,0,0,0,0,27.620624,53.92726
1139,1228,Кофейня,148.578,4.099999904632568,11,3,8778.83803933747,7088.580248092099,5670.2329168448205,4959.457856227052,13047.370664989805,2800.0241072163885,6553.740692646884,330.5904170234978,5555.4561744266075,16213.202027743095,14465.964164921474,8205.707778359692,16868.52871524852,15166.301906796949,4594.352173219904,18368.184493189212,20829.722521042004,9458.42160957566,10416.009827870052,3139.6114961886733,4185.153206962177,1225.8512201963044,9661.775178737149,9588.126669352163,11463.083705251625,9212.006822519563,7719.302787642408,10087.447152682314,6973.033211934713,19224.333639653934,7699.909661250339,5929.504190265572,9823.412497252739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,2,7521.4966034411955,0,0,0,0,0,0,0,0,0,27.624659,53.930332
1140,1233,Бар,109.813,2.200000047683716,81,16,4677.139630196147,8836.733521269467,8105.597650676557,7663.202192413163,15085.563851863435,3473.8471945556757,2980.5267687421892,3777.9715229614567,3207.539761755493,18807.87591343313,17079.674357250024,10566.632896522993,18603.861537006014,17087.765112927562,4289.601947967336,19905.201526241377,23429.074163645866,11317.326127033019,12204.564604570307,6124.431609774111,3880.4587581436363,4577.360021108894,12063.516402570334,11996.756067756583,13943.397332105436,11245.940564871535,9897.077891487315,12242.94911958087,6125.835489136453,21804.01855783018,9879.519708684125,7138.62077235414,11240.574822637447,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,9718.796364633434,0,0,0,0,0,0,0,0,0,27.649091,53.899106
1141,1234,Coffee Embassy,223.23,4.300000190734863,76,30,11741.764302682857,1615.6712627247075,238.73221432042166,969.0736546753884,7343.738926624433,8461.09423972911,8679.649837826184,5839.8419361339165,6769.674427791917,10791.683479978436,9053.861158698775,2564.892577758133,11145.394818599238,9452.529262299126,10255.640712729251,12652.82421956491,15423.326750522814,3747.700361841225,4706.199907547104,2622.103375001647,4618.615319644437,4500.832941349888,4065.688097381365,3995.5434159455035,5935.536605629802,3489.2902387568806,2000.7900113015303,4389.290623728612,12642.392438750474,13800.071672999164,1981.4750344882534,2022.72544608567,4279.428475197046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,5,1803.9537874623643,1,1,0,0,0,0,0,0,0,27.577275,53.907821
1142,1235,Каравай,70.7372,4.300000190734863,344,147,11904.51574034066,1550.3877748657253,256.91583951081475,1057.12649467132,7185.750139195389,8617.924728263519,8839.417403194899,5994.681660712186,6926.242754026362,10621.755881021976,8883.659841995994,2397.4680690704354,10995.0079837867,9297.029226676974,10413.335259218267,12508.24226096606,15253.594476371114,3607.9764596468417,4565.897055199127,2762.7607278677483,4781.230365972398,4653.22996935572,3897.492364908817,3827.1704474697035,5766.29573214497,3338.2680246544023,1845.8428130193918,4229.484048983538,12800.278206455807,13630.436577882285,1826.4706303516032,2119.1766610358914,4172.3149271933535,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,12,12,12,12,12,12,8,1648.319739155986,0,0,0,0,0,0,0,0,1,27.575749,53.907985
1143,1237,Буфет № 1,247.226,0.0,0,0,11685.681397554816,1599.2759693069709,291.82801712688365,986.7823367570526,7371.127489717403,8435.538838169012,8622.268184966377,5816.109829964297,6711.227512750299,10833.708090550272,9096.773717068429,2602.7191222492006,11166.765775823056,9477.783017875765,10229.280256209187,12670.222789609788,15464.78531925431,3762.9463436882365,4721.536453626185,2609.3262529663207,4562.422154486629,4479.204976627191,4104.403275488086,4034.5577356473646,5976.02129706875,3511.8917927842513,2027.0265544318177,4418.542168465656,12615.805732612114,13841.297895827785,2007.771546072953,1963.576816012949,4277.666724698553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8,0,2,1830.8966660175747,0,0,0,0,0,0,0,0,0,27.57765,53.907363
1144,1239,Rivoli,147.191,4.199999809265137,26,17,11917.002481453823,1648.134237445911,163.65153929827463,968.1537049856043,7239.855760122658,8563.932835965265,8857.162393811599,5938.670682842004,6948.82912875308,10648.867710924766,8908.979262319417,2436.0900739492185,11057.238281804255,9353.98680046513,10360.297833659586,12575.492856618881,15281.67937128077,3679.990815628873,4637.181208177904,2695.1825012844956,4794.255227655049,4594.892689639645,3932.8866399219332,3862.0008240857182,5797.332240062261,3401.1176681097577,1905.973978038816,4281.708288487203,12747.373741428215,13659.075784483175,1886.5697158912658,2188.2300012589544,4260.24298822061,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,14,14,14,14,9,1708.03120192004,1,0,0,0,0,0,0,0,0,27.575991,53.90895
1145,1240,Штолле,75.4426,4.199999809265137,160,56,11937.048261496635,1517.6011742897017,294.4720222046783,1097.5811171036937,7140.392506659311,8663.31566061656,8870.257584419345,6040.142397944543,6955.4451091489145,10579.512883597621,8841.761756777598,2353.657189081116,10949.514462297764,9251.568071089598,10458.683079178094,12462.92552856361,15211.153663834364,3563.0046568144267,4520.864020630787,2807.9879439761667,4813.846248792707,4698.731426713977,3854.032767072329,3783.7982120641045,5723.45109424119,3292.7748119172197,1800.347387432636,4184.242156443106,12845.61692739103,13587.907283929037,1780.9758493673273,2126.98207236942,4131.101299271836,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,9,1602.8337164315317,0,0,0,0,0,0,0,0,1,27.575369,53.907815
1146,1241,Золотой Гребешок,168.157,4.400000095367432,100,41,11986.454576318718,1652.936540526807,191.94301976779013,989.3387704202177,7190.729956518067,8613.947017729977,8926.773260188382,5987.647373779696,7018.398620044053,10587.224882115408,8846.77511353345,2379.7546922898696,11013.195048959571,9306.501781795903,10410.800762409659,12535.12074180266,15220.311454859344,3644.2840068807823,4600.624952647113,2736.9179792624504,4863.759163578755,4642.5849166501575,3874.7403197076696,3803.633253475809,5737.265623113738,3358.245357652886,1862.0451333672827,4231.791850481589,12797.896208075937,13597.917918889914,1842.6387601642198,2246.4558628358955,4242.106511621217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,12,12,12,12,12,7,1664.0398452238237,1,1,0,0,0,0,0,0,0,27.575435,53.909273
1147,1242,Coffee & кава,142.497,4.300000190734863,109,50,12159.760370047416,1567.2441427810463,383.88441580378424,1155.5502150038183,6995.532810586755,8810.24190731492,9094.622811988022,6183.259828972943,7180.809753097271,10389.005165629742,8648.961516609423,2180.6603431789,10822.843823641302,9112.684447863821,10607.406476670658,12349.10942701445,15021.923096209157,3465.9511309317813,4420.632386177896,2926.3248816158152,5036.473351712237,4837.26762314435,3675.4073816937853,3604.3067728912883,5538.262409349215,3170.0447613867896,1673.5045407561095,4036.1183525887877,12994.491636176763,13399.408340319289,1654.1189690960546,2333.0042839011035,4095.1110755986156,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,2,1475.6868714481336,0,0,0,0,0,0,0,0,0,27.573656,53.909043
